"Employee ID","Year","Title","AY Salary","HR Department","Age","Ethnicity","Marital Status","Religious Preference","Sex","Country of Citizenship"
2300,2019,"Professor",82279,"Department 41",59,"Hispanic/Latino","Single",NA,"Female","United States"
3090,2019,"Assoc Professor Of Practice",82142,"Department 15",52,"White","Married",NA,"Male","United States"
31,2019,"Professor Of Practice",82000,"Department 16",56,"White","Married",NA,"Female","United States"
1839,2019,"Associate Professor",82000,"Department 22",56,"White","Single",NA,"Female","United States"
2421,2019,"Professor",81878,NA,73,"White","Married",NA,"Female","United States"
1450,2019,"Associate Professor",81800,"Department 24",56,"White","Married","Catholic, Roman","Male","United States"
1530,2019,"Associate Professor",81784,"Department 51",71,"White","Married",NA,"Female","United States"
2081,2019,"Associate Professor",81756,NA,70,"White","Married",NA,"Female","United States"
834,2019,"Associate Clinical Professor",81683,NA,62,"White","Married",NA,"Male","United States"
1660,2019,"Associate Professor",81659,"Department 19",70,"White","Married",NA,"Female","United States"
12,2019,"Assistant Professor",81439,NA,49,"White","Married",NA,"Male","United States"
1796,2019,"Assistant Professor",81439,"Department 20",44,"White","Married","No Preference Indicated","Male","United States"
1023,2019,"Professor",81261,"Department 50",61,"Black/African American","Married",NA,"Male","United States"
2416,2019,"Associate Professor",81224,"Department 24",64,"White","Married",NA,"Female","United States"
2911,2019,"Assistant Professor",81200,NA,45,"Asian","Married",NA,"Female","Korea, Republic of"
323,2019,"Associate Professor",80939,NA,72,"White","Widowed",NA,"Female","United States"
3010,2019,"Associate Professor",80791,NA,65,"White","Married",NA,"Female","United States"
1285,2019,"Professor",80490,"Department 50",56,"White","Single",NA,"Male","United States"
741,2019,"Professor",80441,NA,88,"White","Married",NA,"Male","United States"
741,2019,"Professor",80441,"Department 50",66,"White","Married","No Preference Indicated","Male","United States"
797,2019,"Associate Professor",80388,"Department 22",45,"White","Married",NA,"Female","United States"
1934,2019,"Assistant Professor",80376,NA,65,"White","Married",NA,"Female","United States"
779,2019,"Associate Professor",80296,NA,76,"White","Married",NA,"Male","United States"
828,2019,"Associate Professor",80194,NA,68,"White","Single",NA,"Female","United States"
558,2019,"Associate Professor",80140,"Department 59",45,"White","Married",NA,"Male","United States"
1286,2019,"Assistant Professor",80000,"Department 6",42,"White","Married",NA,"Male","United States"
1505,2019,"Assistant Professor",80000,"Department 20",36,"White","Married",NA,"Male","United States"
2610,2019,"Assistant Research Professor",80000,"Department 20",40,"White","Married",NA,"Male","United States"
1986,2019,"Assistant Professor",80000,"Department 20",47,"White","Married",NA,"Male","United States"
1102,2019,"Asst Professor Of Practice",80000,NA,79,"White","Married",NA,"Male","United States"
2705,2019,"Assistant Professor",80000,"Department 59",45,"White","Single",NA,"Male","United States"
2210,2019,"Associate Professor",80000,"Department 109",73,"White","Married",NA,"Male","United States"
2210,2019,"Associate Professor",80000,NA,74,"White","Separated",NA,"Male","United States"
2210,2019,"Associate Professor",80000,"Department 54",50,"White","Married",NA,"Male","United States"
3089,2019,"Asst Professor Of Practice",80000,NA,40,"White","Single","Baptist (Unspecified)","Female","United States"
2474,2019,"Asst Professor Of Practice",80000,"Department 8",51,"White","Married","Presbyterian","Male","United States"
1849,2019,"Associate Professor",79991,NA,67,"White","Married",NA,"Male","United States"
1471,2019,"Associate Professor",79664,"Department 16",55,"White","Married","No Preference Indicated","Male","United States"
1479,2019,"Professor",79566,"Department 47",51,"White","Married",NA,"Male","United States"
219,2019,"Associate Professor",79480,"Department 51",53,"Not Specified","Married",NA,"Female","United States"
1641,2019,"Associate Professor",79454,NA,71,"White","Married",NA,"Female","United States"
1896,2019,"Associate Professor",79158,NA,65,"White","Married",NA,"Female","United States"
2509,2019,"Associate Professor",79003,"Department 4",65,"American Indian/Alaska Native","Married",NA,"Female","United States"
1417,2019,"Associate Professor",78935,"Department 46",61,"Asian","Married",NA,"Male","United States"
2740,2019,"Associate Professor",78630,"Department 25",74,"American Indian/Alaska Native","Married",NA,"Male","United States"
2466,2019,"Principal Lecturer",78577,"Department 25",77,"White","Married","No Preference Indicated","Male","United States"
1079,2019,"Associate Professor",78469,NA,74,"White","Married",NA,"Male","United States"
721,2019,"Associate Professor",78284,NA,69,"White","Divorced",NA,"Male","United States"
130,2019,"Assistant Professor",78000,NA,46,"Asian","Single",NA,"Male","India"
2582,2019,"Assistant Professor",78000,"Department 23",53,"American Indian/Alaska Native","Married","No Preference Indicated","Female","United States"
128,2019,"Assistant Professor",78000,NA,41,"White","Married",NA,"Male","Iran (Islamic Republic Of)"
222,2019,"Associate Professor",77747,"Department 54",67,"White","Married",NA,"Female","United States"
194,2019,"Associate Professor",77590,"Department 29",62,"American Indian/Alaska Native","Married",NA,"Female","United States"
3018,2019,"Asst Professor Of Practice",77520,"Department 8",65,"White","Married",NA,"Male","United States"
737,2019,"Professor",77335,"Department 47",61,"White","Married",NA,"Male",NA
1014,2019,"Clinical Professor",77266,NA,45,"Hispanic/Latino","Married",NA,"Male","United States"
1139,2019,"Assistant Professor",77250,NA,49,"White","Married",NA,"Female","United States"
1819,2019,"Associate Clinical Professor",77177,"Department 58",54,"White","Married",NA,"Female","United States"
2640,2019,"Assoc Professor Of Practice",77157,"Department 6",50,"Asian","Married",NA,"Male","United States"
1460,2019,"Associate Professor",77148,NA,71,"White","Married",NA,"Male","United States"
1475,2019,"Asst Professor Of Practice",77030,NA,73,"White","Single",NA,"Male","United States"
1707,2019,"Asst Professor Of Practice",76860,"Department 1",63,"Hispanic/Latino","Married",NA,"Male","United States"
573,2019,"Associate Professor",76775,"Department 2",54,"White","Married",NA,"Female","United States"
1868,2019,"Associate Professor",76732,NA,65,"White","Single",NA,"Female","United States"
2214,2019,"Associate Professor",76568,NA,61,"White","Married",NA,"Male","United States"
125,2019,"Assistant Clinical Professor",76500,NA,47,"White","Married",NA,"Female","United States"
1179,2019,"Assistant Clinical Professor",76500,NA,50,"White","Married",NA,"Male","United States"
3220,2019,"Associate Clinical Professor",76297,NA,69,"White","Married","No Preference Indicated","Male","United States"
930,2019,"Associate Clinical Professor",76230,NA,82,"White","Married",NA,"Female","United States"
362,2019,"Associate Professor",76139,NA,55,"White","Married",NA,"Male","United States"
2709,2019,"Asst Professor Of Practice",76000,"Department 1",45,"White","Single",NA,"Male","United States"
1828,2019,"Assistant Professor",76000,NA,51,"White","Married",NA,"Female","United States"
1726,2019,"Asst Professor Of Practice",76000,NA,69,"White","Single",NA,"Female","United States"
1197,2019,"Associate Professor",75814,NA,67,"White","Married",NA,"Male","United States"
2680,2019,"Associate Clinical Professor",75776,NA,79,"White","Divorced",NA,"Female","United States"
1204,2019,"Assistant Clinical Professor",75750,NA,41,"White","Married",NA,"Male","United States"
1343,2019,"Assistant Clinical Professor",75750,NA,44,"Not Specified","Married",NA,"Female","United States"
824,2019,"Assistant Clinical Professor",75744,NA,67,"White","Widowed",NA,"Female","United States"
3166,2019,"Associate Professor",75737,"Department 28",66,"White","Married",NA,"Female","United States"
1268,2019,"Associate Clinical Professor",75607,NA,72,"White","Single",NA,"Female","United States"
2945,2019,"Professor",75557,"Department 47",56,"White","Married",NA,"Male",NA
2947,2019,"Professor",75477,NA,58,"White","Married",NA,"Male","United States"
358,2019,"Assistant Professor",75434,"Department 16",38,"White","Married",NA,"Male","United States"
1974,2019,"Associate Professor",75360,"Department 62",47,"White","Married",NA,"Female","United States"
2378,2019,"Professor",75346,NA,42,"White","Unknown",NA,"Female","United States"
2378,2019,"Professor",75346,"Department 41",53,"White","Married",NA,"Female","United States"
2087,2019,"Associate Professor",75310,"Department 51",59,"White","Married",NA,"Female","United States"
2933,2019,"Associate Professor",75279,"Department 2",49,"White","Single",NA,"Female","United States"
1817,2019,"Associate Clinical Professor",75139,NA,67,"White","Married",NA,"Female","United States"
1101,2019,"Associate Professor",75102,NA,75,"White","Widowed",NA,"Male","United States"
39,2019,"Assoc Professor Of Practice",75043,NA,62,"White","Married","No Preference Indicated","Male","United States"
3056,2019,"Asst Professor Of Practice",75000,"Department 8",59,"White","Married","No Preference Indicated","Female","United States"
2017,2019,"Assistant Research Professor",75000,"Department 6",47,"White","Married",NA,"Female","United States"
2824,2019,"Assistant Professor",75000,NA,48,"White","Married",NA,"Male","United States"
689,2019,"Lecturer",75000,NA,69,"White","Married",NA,"Male","United States"
1806,2019,"Asst Professor Of Practice",75000,"Department 14",57,"White","Divorced",NA,"Male","United States"
96,2019,"Lecturer",75000,NA,44,"White","Married",NA,"Female","United States"
1055,2019,"Instructor",75000,NA,73,"White","Married",NA,"Male","Australia"
2568,2019,"Asst Professor Of Practice",75000,NA,72,"White","Married",NA,"Female","United States"
897,2019,"Associate Professor",74866,"Department 51",57,"Asian","Unknown",NA,"Female","United States"
2086,2019,"Associate Clinical Professor",74865,NA,69,"White","Married",NA,"Female","United States"
3265,2019,"Assistant Professor",74500,"Department 25",37,"Asian","Married",NA,"Female","United States"
257,2019,"Associate Professor",74454,"Department 42",60,"White","Divorced",NA,"Female","Germany"
2161,2019,"Associate Professor",74358,NA,46,"White","Single",NA,"Male","Turkey"
2615,2019,"Associate Professor",74303,NA,83,"White","Married",NA,"Male","United States"
2222,2019,"Associate Clinical Professor",74294,"Department 51",50,"White","Married",NA,"Male","United States"
918,2019,"Assistant Clinical Professor",74250,NA,62,"White","Single",NA,"Female","United States"
2778,2019,"Assistant Clinical Professor",74250,NA,56,"White","Married",NA,"Female","United States"
1418,2019,"Assistant Professor",74160,"Department 25",42,"Asian","Married",NA,"Female","United States"
3245,2019,"Associate Professor",74052,NA,60,"Hispanic/Latino","Married",NA,"Female","United States"
382,2019,"Assistant Professor",74000,"Department 6",56,"White","Married",NA,"Female","United States"
110,2019,"Clinical Professor",73969,NA,67,"Hispanic/Latino","Married",NA,"Female","United States"
655,2019,"Associate Professor",73930,"Department 46",50,"White","Married",NA,"Male","United States"
2519,2019,"Principal Lecturer",73666,"Department 4",52,"White","Single","Hillel/Jewish","Female","United States"
569,2019,"Associate Professor",73386,"Department 27",54,"White","Married",NA,"Male","United States"
1065,2019,"Associate Professor",73350,"Department 32",54,"Hispanic/Latino","Single",NA,"Male","United States"
781,2019,"Associate Professor",73324,NA,48,"White","Married",NA,"Male","United States"
1927,2019,"Associate Professor",73299,NA,65,"American Indian/Alaska Native","Married","No Preference Indicated","Male","United States"
1095,2019,"Associate Professor",73158,"Department 28",64,"White","Married",NA,"Female","United States"
1414,2019,"Associate Clinical Professor",73055,"Department 62",50,"White","Married",NA,"Female","United States"
3003,2019,"Associate Professor",72967,NA,68,"White","Married",NA,"Female","United States"
131,2019,"Assistant Clinical Professor",72764,NA,54,"White","Married",NA,"Female","United States"
2812,2019,"Associate Professor",72732,"Department 21",53,"White","Married",NA,"Male","United States"
1898,2019,"Associate Professor",72649,NA,72,"White","Married",NA,"Female","United States"
2695,2019,"Associate Professor",72641,"Department 31",61,"Asian","Married",NA,"Male","United States"
1923,2019,"Assistant Professor",72500,"Department 6",45,"White","Married",NA,"Female","United States"
149,2019,"Associate Professor",72482,"Department 6",54,"White","Married",NA,"Female","United States"
1391,2019,"Assistant Professor",72100,"Department 41",39,"White","Married",NA,"Male","United States"
158,2019,"Assistant Professor",72000,NA,66,"White","Married",NA,"Female","United States"
2207,2019,"Lecturer",72000,NA,73,"White","Married",NA,"Male","United States"
3106,2019,"Associate Professor",71983,"Department 6",58,"White","Married",NA,"Female","United States"
1326,2019,"Associate Professor",71913,"Department 46",55,"White","Married",NA,"Male","United States"
2570,2019,"Associate Professor",71864,"Department 26",56,"White","Married",NA,"Female","United States"
1190,2019,"Assistant Professor",71684,NA,38,"Asian","Single",NA,"Male","India"
1597,2019,"Associate Professor",71647,NA,83,"White","Married",NA,"Female","United States"
1063,2019,"Associate Professor",71499,"Department 37",70,"White","Single",NA,"Male","United States"
