"Employee ID","Year","Title","AY Salary","HR Department","Age","Ethnicity","Marital Status","Religious Preference","Sex","Country of Citizenship"
1727,2017,"Program Coordinator",35557,NA,58,"Hispanic/Latino","Married",NA,"Female","United States"
1935,2017,"Professional Development Coord",35488,"Department 100",54,"White","Married","No Preference Indicated","Female","United States"
2815,2017,"Academic Advisor",35418,NA,50,"White","Single","No Preference Indicated","Male","United States"
79,2017,"Academic Advisor",35418,NA,34,"White","Married",NA,"Female","United States"
2377,2017,"Academic Advisor",35418,"Department 85",32,"White","Single","Christian Church","Female","United States"
2905,2017,"Academic Advisor",35418,NA,39,"White","Married",NA,"Male","United States"
620,2017,"Academic Advisor",35418,NA,33,"White","Married","Latter Day Saints (Reorg.)","Female","United States"
2897,2017,"Academic Advisor",35418,"Department 101",38,"American Indian/Alaska Native","Married","No Preference Indicated","Female","United States"
2037,2017,"Academic Advisor",35418,"Department 11",49,"Hispanic/Latino","Divorced",NA,"Female","United States"
1945,2017,"Academic Advisor",35418,NA,33,"White","Single","No Preference Indicated","Male","United States"
2999,2017,"Academic Advisor",35418,NA,84,"White","Married",NA,"Female","United States"
1542,2017,"Academic Advisor",35418,"Department 36",46,"White","Married","No Preference Indicated","Female","United States"
1329,2017,"Research Specialist",35418,NA,39,"White","Single",NA,"Male","United States"
797,2017,"Assistant Professor",35280,"Department 22",45,"White","Married",NA,"Female","United States"
1703,2017,"Professional Development Coord",35212,NA,57,"White","Married",NA,"Male","United States"
678,2017,"Accountant, Associate",35000,"Department 102",36,"Hispanic/Latino","Married","Catholic, Roman","Female","United States"
2575,2017,"Program Coordinator",34996,NA,54,"White","Married",NA,"Female","United States"
374,2017,"Program Operations Director",34852,NA,41,"Hispanic/Latino","Single",NA,"Male","United States"
1122,2017,"Assistant Director",34397,NA,50,"White","Divorced",NA,"Female","United States"
716,2017,"Director",34087,"Department 103",62,"White","Married","Methodist","Male","United States"
716,2017,"Director",34086,"Department 103",62,"White","Married","Methodist","Male","United States"
2306,2017,"Credentials Evaluator, Senior",34000,"Department 77",38,"Hispanic/Latino","Married","No Preference Indicated","Female","United States"
3193,2017,"Assistant Dean",33430,NA,77,"White","Married",NA,"Male","United States"
771,2017,"Administrative Assistant",33004,NA,63,"White","Single","Christian (Unspecified)","Female","United States"
2519,2017,"Senior Lecturer",32350,"Department 4",52,"White","Single","Hillel/Jewish","Female","United States"
1140,2017,"Administrative Assistant",32130,NA,33,"Black/African American","Single","No Preference Indicated","Female","United States"
1159,2017,"Residence Hall Director",32000,NA,34,"White","Single",NA,"Female","United States"
1567,2017,"Residence Hall Director",32000,NA,35,"White","Single",NA,"Female","United States"
2518,2017,"Administrative Assistant",32000,NA,25,"White","Single","Other","Female","United States"
1298,2017,"Residence Hall Director",32000,NA,37,"White","Single",NA,"Male","United States"
1687,2017,"Administrative Assistant",32000,"Department 58",59,"White","Married",NA,"Female","United States"
1649,2017,"Residence Hall Director",32000,NA,69,"White","Married",NA,"Female","United States"
1649,2017,"Residence Hall Director",32000,NA,36,"White","Married","Church of Christ","Female","United States"
1649,2017,"Residence Hall Director",32000,NA,76,"White","Divorced",NA,"Female","United States"
2699,2017,"Program Coordinator",31938,"Department 25",62,"White","Married",NA,"Male","United States"
502,2017,"Manager",31827,NA,50,"White","Married","No Preference Indicated","Female","United States"
1129,2017,"Coordinator",31827,"Department 23",46,"White","Married",NA,"Female","United States"
3193,2017,"Assistant Dean",31533,NA,77,"White","Married",NA,"Male","United States"
1292,2017,"Administrative Assistant",31500,NA,38,"White","Single",NA,"Male","United States"
1772,2017,"Professional Development Coord",31200,NA,64,"White","Single",NA,"Female","United States"
2284,2017,"Senior Lecturer",31047,"Department 46",58,"Not Specified","Married",NA,"Female","United States"
1577,2017,"Residence Hall Director",31000,NA,39,"White","Married",NA,"Male","United States"
1577,2017,"Residence Hall Director",31000,NA,34,"White","Single",NA,"Male","United States"
2584,2017,"Residence Hall Director",31000,NA,35,"Black/African American","Single",NA,"Female","United States"
57,2017,"Residence Hall Director",31000,NA,34,"White","Single",NA,"Male","United States"
1635,2017,"Residence Hall Director",31000,NA,34,"White","Single",NA,"Female","United States"
1837,2017,"Asst Woman's Swim Coach (E)",30900,NA,60,"American Indian/Alaska Native","Divorced",NA,"Female","United States"
1646,2017,"Administrative Associate",30000,"Department 49",56,"White","Married",NA,"Female","United States"
1263,2017,"Horticulturist",30000,NA,70,"White","Married",NA,"Female","United States"
1354,2017,"Program Coordinator",29726,NA,55,"White","Single",NA,"Female","United States"
1354,2017,"Program Coordinator",29726,NA,56,"White","Married",NA,"Female","United States"
1354,2017,"Program Coordinator",29726,NA,70,"White","Married",NA,"Female","United States"
2597,2017,"Executive Director",29286,NA,79,"White","Married",NA,"Male","United States"
716,2017,"Director",29217,"Department 103",62,"White","Married","Methodist","Male","United States"
397,2017,"Regents' Professor",29200,"Department 6",57,"White","Married",NA,"Male","United States"
2542,2017,"Lecturer",29110,NA,72,"White","Married",NA,"Male","United States"
755,2017,"Program Director",28777,NA,60,"White","Single",NA,"Female","United States"
2865,2017,"Administrative Specialist, Sr.",28496,NA,52,"American Indian/Alaska Native","Single",NA,"Female","United States"
2675,2017,"Director",28250,NA,67,"Black/African American","Married",NA,"Male","United States"
397,2017,"Regents' Professor",27805,"Department 6",57,"White","Married",NA,"Male","United States"
1708,2017,"Assistant Director",27583,NA,54,"Black/African American","Married","No Preference Indicated","Male","United States"
1467,2017,"Laboratory Manager",27314,NA,70,"White","Married",NA,"Male","United States"
1703,2017,"Professional Development Coord",27282,NA,57,"White","Married",NA,"Male","United States"
693,2017,"Program Director",27041,NA,56,"White","Married","No Preference Indicated","Male","United States"
263,2017,"Program Coordinator",27023,NA,48,"White","Unknown","No Preference Indicated","Female","United States"
1413,2017,"Coordinator",26522,NA,50,"White","Divorced",NA,"Female","United States"
3218,2017,"Associate Dean",26273,NA,75,"White","Married",NA,"Male","United States"
2351,2017,"Evaluation Coordinator",25865,"Department 18",55,"White","Married",NA,"Female","United States"
1924,2017,"Physician",25784,NA,86,"White","Married",NA,"Male","United States"
2922,2017,"Groundskeeper, Lead",25500,NA,37,"Hispanic/Latino","Single",NA,"Male","United States"
1762,2017,"Postdoctoral Scholar",25000,"Department 4",56,"White","Single",NA,"Female","United States"
1732,2017,"Lecturer",24972,NA,69,"White","Married",NA,"Female","United States"
374,2017,"Program Operations Director",24888,NA,41,"Hispanic/Latino","Single",NA,"Male","United States"
3063,2017,"Research Analyst - Cls",24510,NA,70,"White","Married",NA,"Male","United States"
1732,2017,"Lecturer",23992,NA,69,"White","Married",NA,"Female","United States"
1861,2017,"Meteorologist",23490,NA,55,"White","Married",NA,"Male","United States"
1167,2017,"Associate Director",23485,NA,59,"White","Widowed","No Preference Indicated","Female","United States"
1167,2017,"Associate Director",23484,NA,59,"White","Widowed","No Preference Indicated","Female","United States"
1535,2017,"Principal Lecturer",23376,NA,65,"Hispanic/Latino","Married",NA,"Female","United States"
1122,2017,"Assistant Director",22932,NA,50,"White","Divorced",NA,"Female","United States"
651,2017,"Lecturer",22899,NA,50,"White","Married",NA,"Male","United States"
3200,2017,"Program Coordinator",22880,"Department 7",53,"White","Married",NA,"Female","United States"
1988,2017,"Lecturer",22805,NA,70,"White","Married",NA,"Female","United States"
2249,2017,"Lecturer",22702,NA,51,"Hispanic/Latino","Single",NA,"Female","United States"
2359,2017,"Producer",22500,NA,45,"White","Single",NA,"Male","Israel"
2266,2017,"Program Coordinator, Sr",22062,NA,42,"White","Married",NA,"Female","United States"
1765,2017,"Program Coordinator",22000,NA,48,"White","Married","No Preference Indicated","Female","United States"
2246,2017,"Professor",21659,"Department 27",56,"White","Married",NA,"Female","United States"
2857,2017,"Project Director",21576,NA,41,"White","Married","No Preference Indicated","Female","United States"
440,2017,"Director",21542,NA,67,"White","Married",NA,"Female","United States"
1389,2017,"Library Specialist, Senior Ne",21523,"Department 60",49,"White","Married","No Preference Indicated","Male","United States"
2869,2017,"Director",21466,NA,65,"Asian","Married",NA,"Female","United States"
2036,2017,"Program Coordinator, Sr",20900,NA,73,"American Indian/Alaska Native","Married","No Preference Indicated","Female","United States"
2469,2017,"Er/Rr Cowden Prof, Regents Prf",20489,"Department 6",69,"White","Married",NA,"Male","United States"
1382,2017,"Program Coordinator",20157,"Department 63",61,"White","Married","No Preference Indicated","Female","United States"
1765,2017,"Program Coordinator",20000,NA,48,"White","Married","No Preference Indicated","Female","United States"
3063,2017,"Research Analyst - Cls",19271,NA,70,"White","Married",NA,"Male","United States"
2559,2017,"Project Director",18964,NA,69,"White","Single",NA,"Female","United States"
1350,2017,"Research/Laboratory Assistant",17993,NA,53,"White","Single",NA,"Female","United States"
768,2017,"Administrative Assistant",17382,NA,65,"White","Married","No Preference Indicated","Female","United States"
1849,2017,"Associate Professor",17164,NA,67,"White","Married",NA,"Male","United States"
207,2017,"Professor",17110,"Department 27",59,"White","Married",NA,"Female","United States"
1826,2017,"Professor",16500,NA,69,"White","Married",NA,"Female","United States"
1676,2017,"Student Recruit/Retent Spec",15660,NA,39,"Asian","Single",NA,"Female","United States"
1717,2017,"Director, First & Sec Yr Learn",15321,"Department 60",60,"White","Married",NA,"Male","United States"
1170,2017,"Coordinator",15057,NA,56,"White","Divorced",NA,"Female","United States"
2351,2017,"Evaluation Coordinator",14739,"Department 18",55,"White","Married",NA,"Female","United States"
1602,2017,"Principal Lecturer",14442,NA,64,"White","Single",NA,"Female","United States"
1604,2017,"Project Director",13936,NA,51,"White","Single",NA,"Female","United States"
1504,2017,"Associate Professor",13412,"Department 32",76,"American Indian/Alaska Native","Single",NA,"Male","United States"
3063,2017,"Research Analyst - Cls",12352,NA,70,"White","Married",NA,"Male","United States"
3077,2017,"Professor",11036,NA,72,"White","Married",NA,"Male","United States"
2321,2017,"Associate Professor",11000,"Department 65",52,"White","Married",NA,"Female","United States"
1894,2017,"Professor",10997,NA,72,"American Indian/Alaska Native","Divorced",NA,"Female","United States"
3211,2017,"Regents' Professor",10726,NA,77,"White","Married",NA,"Male","United States"
815,2017,"Associate Professor",10556,NA,50,"Asian","Married",NA,"Male","United States"
420,2017,"Professor",10427,NA,69,"White","Married",NA,"Male","United States"
3063,2017,"Research Analyst - Cls",10374,NA,70,"White","Married",NA,"Male","United States"
1772,2017,"Professional Development Coord",10000,NA,64,"White","Single",NA,"Female","United States"
2300,2017,"Professor",10000,"Department 41",59,"Hispanic/Latino","Single",NA,"Female","United States"
397,2017,"Regents' Professor",9950,"Department 6",57,"White","Married",NA,"Male","United States"
1423,2017,"Professor",9412,NA,72,"White","Single",NA,"Female","United States"
1246,2017,"Research Associate, Senior",8680,"Department 82",51,"White","Single","No Preference Indicated","Male","United States"
2351,2017,"Evaluation Coordinator",8433,"Department 18",55,"White","Married",NA,"Female","United States"
1255,2017,"Professional Development Coord",8000,NA,74,"White","Married",NA,"Female","United States"
1167,2017,"Associate Director",7828,NA,59,"White","Widowed","No Preference Indicated","Female","United States"
1646,2017,"Administrative Associate",7500,"Department 49",56,"White","Married",NA,"Female","United States"
3211,2017,"Regents' Professor",6959,NA,77,"White","Married",NA,"Male","United States"
2857,2017,"Project Director",6759,NA,41,"White","Married","No Preference Indicated","Female","United States"
2351,2017,"Evaluation Coordinator",6201,"Department 18",55,"White","Married",NA,"Female","United States"
1703,2017,"Professional Development Coord",5000,NA,57,"White","Married",NA,"Male","United States"
2351,2017,"Evaluation Coordinator",5000,"Department 18",55,"White","Married",NA,"Female","United States"
1139,2017,"Assistant Professor",5000,NA,49,"White","Married",NA,"Female","United States"
2502,2017,"Associate Professor",5000,NA,68,"White","Married",NA,"Male","United States"
1935,2017,"Professional Development Coord",5000,"Department 100",54,"White","Married","No Preference Indicated","Female","United States"
3211,2017,"Regents' Professor",4290,NA,77,"White","Married",NA,"Male","United States"
1263,2017,"Horticulturist",3378,NA,70,"White","Married",NA,"Female","United States"
2663,2017,"Lecturer",3010,NA,63,"White","Single","No Preference Indicated","Female","United States"
